name1,name2,discovery date,uniport1,uniport2,id1,id2
CDKN2A,NAT2,"datetime(2015, 3, 27, 0, 0)",P42771,P11245,108570,116160
HOXC6,TGFB1,"datetime(2015, 3, 27, 0, 0)",P09630,P01137,107652,102253
CHEK2,CYP17A1,"datetime(2015, 3, 27, 0, 0)",O96017,P05093,108135,107457
BAP1,ESR1,"datetime(2015, 3, 27, 0, 0)",Q92560,P03372,100643,102503
IFI16,RCN2,"datetime(2015, 2, 9, 0, 0)",Q16666,Q14257,102038,112339
AIM2,TFAP2A,"datetime(2015, 2, 9, 0, 0)",O14862,P05549,112084,113563
FBXW11,HBP1,"datetime(2015, 1, 1, 0, 0)",Q9UKB1,O60381,111849,108453
AKT1,CASC3,"datetime(2015, 3, 27, 0, 0)",P31749,O15234,112440,115785
BAG4,BCAS3,"datetime(2015, 3, 27, 0, 0)",O95429,Q9H6U6,110877,104854
ENO2,AKT1,"datetime(2015, 3, 27, 0, 0)",P09104,P31749,111102,112440
LLGL1,PRKCZ,"datetime(2015, 4, 7, 0, 0)",Q15334,Q05513,115311,109176
PYHIN1,TCF20,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q9UGU0,100916,115390
ESR1,GALK1,"datetime(2015, 6, 1, 0, 0)",P03372,P51570,102503,105313
SLC38A9,LAMTOR5,"datetime(2015, 3, 26, 0, 0)",Q8NBW4,O43504,107436,106149
ZNF326,FBXW11,"datetime(2015, 1, 1, 0, 0)",Q5BKZ1,Q9UKB1,101121,111849
PIK3CA,BEX1,"datetime(2015, 3, 27, 0, 0)",P42336,Q9HBH7,106131,107635
KRAS,SERPINB5,"datetime(2015, 3, 27, 0, 0)",P01116,P36952,110861,110022
MNDA,UTP20,"datetime(2015, 2, 9, 0, 0)",P41218,O75691,100095,104817
CCT6A,IRAK1,"datetime(2015, 4, 7, 0, 0)",P40227,P51617,106213,110648
IL24,FBXW7,"datetime(2015, 3, 27, 0, 0)",Q13007,Q969H0,108551,104634
APC,DIRAS3,"datetime(2015, 3, 27, 0, 0)",P25054,O95661,115867,105935
QDPR,CASP8,"datetime(2015, 3, 27, 0, 0)",P09417,Q14790,103440,100527
AIM2,SAFB2,"datetime(2015, 2, 9, 0, 0)",O14862,Q14151,112084,105642
FBXW11,STK4,"datetime(2015, 1, 1, 0, 0)",Q9UKB1,Q13043,111849,100689
ESR1,TUBB3,"datetime(2015, 6, 1, 0, 0)",P03372,Q13509,102503,109747
MTA3,FGFR4,"datetime(2015, 3, 27, 0, 0)",Q9BTC8,P22455,106413,109324
MNDA,BMS1,"datetime(2015, 2, 9, 0, 0)",P41218,Q14692,100095,110133
MNDA,RRP12,"datetime(2015, 2, 9, 0, 0)",P41218,Q5JTH9,100095,108830
THEMIS,PTPN6,"datetime(2015, 2, 3, 0, 0)",Q8N1K5,P29350,100101,109783
KLK7,STK11,"datetime(2015, 3, 27, 0, 0)",P49862,Q15831,103129,102452
IFI16,PWP1,"datetime(2015, 2, 9, 0, 0)",Q16666,Q13610,102038,111819
ESR2,CASC3,"datetime(2015, 3, 27, 0, 0)",Q92731,O15234,100229,115785
LYPD3,CHEK2,"datetime(2015, 3, 27, 0, 0)",O95274,O96017,114237,108135
SIK2,SLC25A1,"datetime(2015, 4, 7, 0, 0)",Q9H0K1,P53007,112695,110225
THEMIS,PTPN11,"datetime(2015, 2, 3, 0, 0)",Q8N1K5,Q06124,100101,110411
MBD3,CHD3,"datetime(2015, 5, 1, 0, 0)",O95983,Q12873,110696,103583
IRAK1,CCT2,"datetime(2015, 4, 7, 0, 0)",P51617,P78371,110648,106704
CDK2AP1,MTA1,"datetime(2015, 5, 1, 0, 0)",O14519,Q13330,103697,107378
IFI16,DDX18,"datetime(2015, 2, 9, 0, 0)",Q16666,Q9NVP1,102038,104158
IFI16,EIF3A,"datetime(2015, 2, 9, 0, 0)",Q16666,Q14152,102038,105640
AIM2,ZNF384,"datetime(2015, 2, 9, 0, 0)",O14862,Q8TF68,112084,116098
APC,TRIM25,"datetime(2015, 3, 27, 0, 0)",P25054,Q14258,115867,104818
TRIM45,UBE2B,"datetime(2015, 3, 5, 0, 0)",Q9H8W5,P63146,111121,110464
YBX1,GARS,"datetime(2015, 2, 6, 0, 0)",P67809,P41250,106757,116132
S100A14,CASP8,"datetime(2015, 3, 27, 0, 0)",Q9HCY8,Q14790,101453,100527
PIK3CA,BEX2,"datetime(2015, 3, 27, 0, 0)",P42336,Q9BXY8,106131,107789
YBX1,,"datetime(2015, 2, 6, 0, 0)",P67809,A8K7D9,106757,102940
IFI16,BOP1,"datetime(2015, 2, 9, 0, 0)",Q16666,Q14137,102038,114756
CASP8,PRSS50,"datetime(2015, 3, 27, 0, 0)",Q14790,Q9UI38,100527,113136
SLC38A1,VDAC3,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,Q9Y277,112297,107027
LYPD3,AURKA,"datetime(2015, 3, 27, 0, 0)",O95274,O14965,114237,105171
RPS6KA2,SHROOM3,"datetime(2015, 4, 7, 0, 0)",Q15349,Q8TF72,107467,111713
MNDA,CASC3,"datetime(2015, 2, 9, 0, 0)",P41218,O15234,100095,115785
IL24,APC,"datetime(2015, 3, 27, 0, 0)",Q13007,P25054,108551,115867
AIM2,PES1,"datetime(2015, 2, 9, 0, 0)",O14862,O00541,112084,100777
TYK2,CCT6A,"datetime(2015, 4, 7, 0, 0)",P29597,P40227,101260,106213
GREB1,CDKN2C,"datetime(2015, 3, 27, 0, 0)",Q4ZG55,P42773,101092,108569
DIRAS3,KRAS,"datetime(2015, 3, 27, 0, 0)",O95661,P01116,105935,110861
TYK2,RUVBL2,"datetime(2015, 4, 7, 0, 0)",P29597,Q9Y230,101260,107631
ESR2,RPL4,"datetime(2015, 6, 1, 0, 0)",Q92731,P36578,100229,106183
KLK9,ESR1,"datetime(2015, 3, 27, 0, 0)",Q9UKQ9,P03372,105870,102503
TANC1,FBXW11,"datetime(2015, 1, 1, 0, 0)",Q9C0D5,Q9UKB1,106223,111849
IFI16,C7ORF50,"datetime(2015, 2, 9, 0, 0)",Q16666,Q9BRJ6,102038,114209
ESR2,DDB1,"datetime(2015, 6, 1, 0, 0)",Q92731,Q16531,100229,108297
PMF1,BUB1B,"datetime(2015, 4, 7, 0, 0)",Q6P1K2,O60566,109804,115999
KLK6,PALB2,"datetime(2015, 3, 27, 0, 0)",Q92876,Q86YC2,113471,113168
ESR2,PSMC5,"datetime(2015, 6, 1, 0, 0)",Q92731,P62195,100229,102644
BLK,EEF2,"datetime(2015, 4, 7, 0, 0)",P51451,P13639,115130,104771
MTA3,BAG4,"datetime(2015, 3, 27, 0, 0)",Q9BTC8,O95429,106413,110877
SRMS,HSPB1,"datetime(2015, 4, 7, 0, 0)",Q9H3Y6,P04792,113720,107064
GREB1,LSP1,"datetime(2015, 3, 27, 0, 0)",Q4ZG55,P33241,101092,105228
PRDM14,PTPRJ,"datetime(2015, 3, 27, 0, 0)",Q9GZV8,Q12913,109440,113804
ESR2,PLEC,"datetime(2015, 6, 1, 0, 0)",Q92731,Q15149,100229,116405
TP53,ZIC3,"datetime(2015, 1, 1, 0, 0)",P04637,O60481,114765,110940
MNDA,NOL10,"datetime(2015, 2, 9, 0, 0)",P41218,Q9BSC4,100095,105167
ESR2,OGDH,"datetime(2015, 6, 1, 0, 0)",Q92731,Q02218,100229,101319
SLC38A1,TUBA4B,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,Q9H853,112297,105735
MNDA,PABPC1,"datetime(2015, 2, 9, 0, 0)",P41218,P11940,100095,105088
AIM2,ZNF740,"datetime(2015, 2, 9, 0, 0)",O14862,Q8NDX6,112084,102958
CCT8,MAPK8,"datetime(2015, 4, 7, 0, 0)",P50990,P45983,115295,111093
YBX1,HNRNPC,"datetime(2015, 2, 6, 0, 0)",P67809,B4DY08,106757,105070
SLC36A1,ATP5H,"datetime(2015, 3, 26, 0, 0)",Q7Z2H8,O75947,111472,102111
ESR2,KRTAP3-1,"datetime(2015, 6, 1, 0, 0)",Q92731,Q9BYR8,100229,105969
DAPK1,IFI30,"datetime(2015, 4, 7, 0, 0)",P53355,P13284,114750,107279
ESR2,VPS13C,"datetime(2015, 6, 1, 0, 0)",Q92731,Q709C8,100229,101703
RAPGEF2,MAGI3,"datetime(2015, 1, 1, 0, 0)",Q9Y4G8,Q5TCQ9,112514,112697
IFI16,MCM4,"datetime(2015, 2, 9, 0, 0)",Q16666,P33991,102038,106063
NAP1L1,JAK2,"datetime(2015, 4, 7, 0, 0)",P55209,O60674,111525,103401
GALR2,NPY1R,"datetime(2015, 7, 1, 0, 0)",O43603,P25929,113999,107326
IFI16,NAT10,"datetime(2015, 2, 9, 0, 0)",Q16666,Q9H0A0,102038,102686
MAST3,PRKAB1,"datetime(2015, 4, 7, 0, 0)",O60307,Q9Y478,107245,100762
ESR1,PDIA6,"datetime(2015, 6, 1, 0, 0)",P03372,Q15084,102503,108254
ERBB2,IL13RA2,"datetime(2015, 3, 27, 0, 0)",P04626,Q14627,110434,101987
MNDA,PPP1CB,"datetime(2015, 2, 9, 0, 0)",P41218,P62140,100095,106328
MNDA,WDR3,"datetime(2015, 2, 9, 0, 0)",P41218,Q9UNX4,100095,106300
TRIM25,FBXW7,"datetime(2015, 3, 27, 0, 0)",Q14258,Q969H0,104818,104634
BCAR3,ATAD2,"datetime(2015, 3, 27, 0, 0)",O75815,Q6PL18,111502,104382
AIM2,DNAJC9,"datetime(2015, 2, 9, 0, 0)",O14862,Q8WXX5,112084,105201
ESR1,HBP1,"datetime(2015, 3, 27, 0, 0)",P03372,O60381,102503,108453
YBX1,9-Sep,"datetime(2015, 2, 6, 0, 0)",P67809,Q9UHD8,106757,108724
IFI16,LYAR,"datetime(2015, 2, 9, 0, 0)",Q16666,Q9NX58,102038,101026
PYHIN1,ZNF384,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q8TF68,100916,116098
IL13RA2,BAG4,"datetime(2015, 3, 27, 0, 0)",Q14627,O95429,101987,110877
PDLIM2,FGFR4,"datetime(2015, 3, 27, 0, 0)",Q96JY6,P22455,102777,109324
SNAI1,XRCC3,"datetime(2015, 3, 27, 0, 0)",O95863,O43542,107734,103225
SLC36A1,ATP5EP2,"datetime(2015, 3, 26, 0, 0)",Q7Z2H8,Q5VTU8,111472,101139
MNDA,RBM19,"datetime(2015, 2, 9, 0, 0)",P41218,Q9Y4C8,100095,111909
WEE1,PCBP1,"datetime(2015, 4, 7, 0, 0)",P30291,Q15365,112465,110371
SERPINB5,AKT1,"datetime(2015, 3, 27, 0, 0)",P36952,P31749,110022,112440
MNDA,STRBP,"datetime(2015, 2, 9, 0, 0)",P41218,Q96SI9,100095,105867
DIRAS3,TGFB1,"datetime(2015, 3, 27, 0, 0)",O95661,P01137,105935,102253
TFF1,TSG101,"datetime(2015, 3, 27, 0, 0)",P04155,Q99816,109149,115385
DAPK1,CAPZB,"datetime(2015, 4, 7, 0, 0)",P53355,P47756,114750,114830
YBX1,GLYR1,"datetime(2015, 2, 6, 0, 0)",P67809,Q49A26,106757,113551
ZIC3,CTNNB1,"datetime(2015, 1, 1, 0, 0)",O60481,P35222,110940,111577
JAK3,MAGED2,"datetime(2015, 4, 7, 0, 0)",P52333,Q9UNF1,101659,113192
AIM2,RING1,"datetime(2015, 2, 9, 0, 0)",O14862,Q06587,112084,114539
IFI16,CCAR2,"datetime(2015, 2, 9, 0, 0)",Q16666,Q8N163,102038,112984
PIN1,MAP3K8,"datetime(2015, 6, 1, 0, 0)",Q13526,P41279,101194,111831
ESR2,PSMC2,"datetime(2015, 6, 1, 0, 0)",Q92731,P35998,100229,100924
LSP1,THRSP,"datetime(2015, 3, 27, 0, 0)",P33241,Q92748,105228,113122
ESR2,CCT3,"datetime(2015, 6, 1, 0, 0)",Q92731,P49368,100229,101876
JAK3,NAP1L1,"datetime(2015, 4, 7, 0, 0)",P52333,P55209,101659,111525
ESR2,KIF5A,"datetime(2015, 6, 1, 0, 0)",Q92731,Q12840,100229,110628
IRAK1,DNAJA1,"datetime(2015, 4, 7, 0, 0)",P51617,P31689,110648,101661
JAK3,CCT6A,"datetime(2015, 4, 7, 0, 0)",P52333,P40227,101659,106213
PFDN4,FBXW11,"datetime(2015, 1, 1, 0, 0)",Q9NQP4,Q9UKB1,109042,111849
RASL10B,FGFR4,"datetime(2015, 3, 27, 0, 0)",Q96S79,P22455,113658,109324
SLC38A9,RRAGD,"datetime(2015, 3, 26, 0, 0)",Q8NBW4,Q9NQL2,107436,109230
FGFR2,ERRFI1,"datetime(2015, 3, 27, 0, 0)",P21802,Q9UJM3,100913,102953
SLC38A1,UBB,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,P0CG47,112297,106139
ESR1,IMPDH2,"datetime(2015, 6, 1, 0, 0)",P03372,P12268,102503,116185
MNDA,PELP1,"datetime(2015, 2, 9, 0, 0)",P41218,Q8IZL8,100095,108285
NBN,SNAI1,"datetime(2015, 3, 27, 0, 0)",O60934,O95863,102935,107734
TNK1,YWHAQ,"datetime(2015, 4, 7, 0, 0)",Q13470,P27348,105784,109161
ESR2,RPS26P11,"datetime(2015, 6, 1, 0, 0)",Q92731,Q5JNZ5,100229,103323
TNK1,YWHAG,"datetime(2015, 4, 7, 0, 0)",Q13470,P61981,105784,108250
IFI16,BTF3,"datetime(2015, 2, 9, 0, 0)",Q16666,P20290,102038,103922
ESR2,KRT78,"datetime(2015, 6, 1, 0, 0)",Q92731,Q8N1N4,100229,111756
ESR1,MARS,"datetime(2015, 6, 1, 0, 0)",P03372,P56192,102503,103879
ADIPOR1,STK11,"datetime(2015, 3, 27, 0, 0)",Q96A54,Q15831,105921,102452
CCT8,TYK2,"datetime(2015, 4, 7, 0, 0)",P50990,P29597,115295,101260
IFI16,PELP1,"datetime(2015, 2, 9, 0, 0)",Q16666,Q8IZL8,102038,108285
AIM2,MAZ,"datetime(2015, 2, 9, 0, 0)",O14862,P56270,112084,111392
BCAR3,ERRFI1,"datetime(2015, 3, 27, 0, 0)",O75815,Q9UJM3,111502,102953
AIM2,MDC1,"datetime(2015, 2, 9, 0, 0)",O14862,Q14676,112084,106917
MNDA,EXOSC7,"datetime(2015, 2, 9, 0, 0)",P41218,Q15024,100095,100775
MNDA,FAM120A,"datetime(2015, 2, 9, 0, 0)",P41218,Q9NZB2,100095,105662
BUB1B,PSMB5,"datetime(2015, 4, 7, 0, 0)",O60566,P28074,115999,101929
RB1CC1,HBP1,"datetime(2015, 3, 27, 0, 0)",Q8TDY2,O60381,108235,108453
AIM2,ZSCAN25,"datetime(2015, 2, 9, 0, 0)",O14862,Q6NSZ9,112084,107009
KLK9,PTPRJ,"datetime(2015, 3, 27, 0, 0)",Q9UKQ9,Q12913,105870,113804
CSNK2A1,FBRS,"datetime(2015, 4, 7, 0, 0)",P68400,Q9HAH7,110721,104861
DAPK1,DDX5,"datetime(2015, 4, 7, 0, 0)",P53355,P17844,114750,106274
ITIH5,ESR2,"datetime(2015, 3, 27, 0, 0)",Q86UX2,Q92731,111411,100229
PYHIN1,SRRM2,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q9UQ35,100916,104614
KCTD17,RAPGEF2,"datetime(2015, 1, 1, 0, 0)",Q8N5Z5,Q9Y4G8,104729,112514
TSSK6,CCT6A,"datetime(2015, 4, 7, 0, 0)",Q9BXA6,P40227,104185,106213
PSMC3IP,CHEK2,"datetime(2015, 3, 27, 0, 0)",Q9P2W1,O96017,113935,108135
TYK2,TCP1,"datetime(2015, 4, 7, 0, 0)",P29597,P17987,101260,115942
PAX2,BEX1,"datetime(2015, 3, 27, 0, 0)",Q02962,Q9HBH7,111327,107635
SOAT2,AKT1,"datetime(2015, 3, 27, 0, 0)",O75908,P31749,101542,112440
PYHIN1,CCAR2,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q8N163,100916,112984
ARAF,SLC25A13,"datetime(2015, 4, 7, 0, 0)",P10398,Q9UJS0,105149,104087
PAX2,TRIM25,"datetime(2015, 3, 27, 0, 0)",Q02962,Q14258,111327,104818
YBX1,PEG10,"datetime(2015, 2, 6, 0, 0)",P67809,Q86TG7,106757,108417
AURKA,ANGPTL4,"datetime(2015, 3, 27, 0, 0)",O14965,Q9BY76,105171,103670
CHEK2,ENO1,"datetime(2015, 3, 27, 0, 0)",O96017,P06733,108135,102426
AIM2,XRCC6,"datetime(2015, 2, 9, 0, 0)",O14862,P12956,112084,115541
SLC38A1,ATP5L,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,O75964,112297,110718
ESR1,CXORF22,"datetime(2015, 6, 1, 0, 0)",P03372,Q6ZTR5,102503,114079
MAPK8,TCP1,"datetime(2015, 4, 7, 0, 0)",P45983,P17987,111093,115942
DAPK1,SVIL,"datetime(2015, 4, 7, 0, 0)",P53355,O95425,114750,110885
ESR2,CCT6A,"datetime(2015, 6, 1, 0, 0)",Q92731,P40227,100229,106213
FBXW11,RAPGEF2,"datetime(2015, 1, 1, 0, 0)",Q9UKB1,Q9Y4G8,111849,112514
MNDA,TEX10,"datetime(2015, 2, 9, 0, 0)",P41218,Q9NXF1,100095,102939
AIM2,HIST2H2AA3; HIST2H2AA4,"datetime(2015, 2, 9, 0, 0)",O14862,Q6FI13,112084,112562
RAPGEF2,CTTNBP2,"datetime(2015, 1, 1, 0, 0)",Q9Y4G8,Q8WZ74,112514,104056
YBX1,DNAJC10,"datetime(2015, 2, 6, 0, 0)",P67809,Q8IXB1,106757,112424
YBX3,MAST3,"datetime(2015, 4, 7, 0, 0)",P16989,O60307,102259,107245
KRAS,QDPR,"datetime(2015, 3, 27, 0, 0)",P01116,P09417,110861,103440
LAMTOR3,FLCN,"datetime(2015, 3, 26, 0, 0)",Q9UHA4,Q8NFG4,103786,115202
MAST3,PPP6C,"datetime(2015, 4, 7, 0, 0)",O60307,O00743,107245,103436
HDLBP,ERBB2,"datetime(2015, 3, 27, 0, 0)",Q00341,P04626,114686,110434
YBX1,STAU2,"datetime(2015, 2, 6, 0, 0)",P67809,Q9NUL3,106757,113356
ESR2,IKZF5,"datetime(2015, 6, 1, 0, 0)",Q92731,Q9H5V7,100229,107894
ESR2,LRRC8E,"datetime(2015, 6, 1, 0, 0)",Q92731,Q6NSJ5,100229,103508
PYHIN1,MCM2,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,P49736,100916,101622
ESR2,DCTN2,"datetime(2015, 6, 1, 0, 0)",Q92731,Q13561,100229,100570
XRCC3,SCGB3A1,"datetime(2015, 3, 27, 0, 0)",O43542,Q96QR1,103225,112925
RNF20,CHEK2,"datetime(2015, 3, 27, 0, 0)",Q5VTR2,O96017,104822,108135
PYHIN1,RAI1,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q7Z5J4,100916,106419
AATK,ACTC1,"datetime(2015, 4, 7, 0, 0)",Q6ZMQ8,P68032,112373,109417
AIM2,SATB2,"datetime(2015, 2, 9, 0, 0)",O14862,Q9UPW6,112084,110922
HSP90AA1,RAD51,"datetime(2015, 3, 27, 0, 0)",P07900,Q06609,103493,108507
FGFR2,RHOBTB2,"datetime(2015, 3, 27, 0, 0)",P21802,Q9BYZ6,100913,107229
WHSC1L1,CHEK2,"datetime(2015, 3, 27, 0, 0)",Q9BZ95,O96017,113903,108135
PYHIN1,UBN1,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q9NPG3,100916,108564
AIM2,PARP2,"datetime(2015, 2, 9, 0, 0)",O14862,Q9UGN5,112084,105994
ESR1,RPS5,"datetime(2015, 6, 1, 0, 0)",P03372,P46782,102503,106434
SLC38A1,VDAC2,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,P45880,112297,102418
IFI16,CEBPZ,"datetime(2015, 2, 9, 0, 0)",Q16666,Q03701,102038,102823
JAK3,TCP1,"datetime(2015, 4, 7, 0, 0)",P52333,P17987,101659,115942
PYHIN1,C1QBP,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q07021,100916,115894
MNDA,UTP14A,"datetime(2015, 2, 9, 0, 0)",P41218,Q9BVJ6,100095,106520
IRAK1,STUB1,"datetime(2015, 4, 7, 0, 0)",P51617,Q9UNE7,110648,100319
CCND1,CDH13,"datetime(2015, 3, 27, 0, 0)",P24385,P55290,103741,100447
BCL6,CTNNB1,"datetime(2015, 1, 1, 0, 0)",P41182,P35222,111043,111577
IKBKB,RAN,"datetime(2015, 4, 7, 0, 0)",O14920,P62826,104565,100374
YBX1,HP1BP3,"datetime(2015, 2, 6, 0, 0)",P67809,Q5SSJ5,106757,115816
ESR1,SEMG1,"datetime(2015, 6, 1, 0, 0)",P03372,P04279,102503,103888
ERBB2,THRSP,"datetime(2015, 3, 27, 0, 0)",P04626,Q92748,110434,113122
IFI16,SLTM,"datetime(2015, 2, 9, 0, 0)",Q16666,Q9NWH9,102038,103489
CDC34,CUL2,"datetime(2015, 1, 9, 0, 0)",P49427,Q13617,108935,111824
EPSTI1,AURKA,"datetime(2015, 3, 27, 0, 0)",Q96J88,O14965,110334,105171
RASSF3,FBXW11,"datetime(2015, 1, 1, 0, 0)",Q86WH2,Q9UKB1,106136,111849
FBXW11,RASSF1,"datetime(2015, 1, 1, 0, 0)",Q9UKB1,Q9NS23,111849,108193
MNDA,DHX30,"datetime(2015, 2, 9, 0, 0)",P41218,Q7L2E3,100095,101210
HERC1,BAK1,"datetime(2015, 6, 15, 0, 0)",Q15751,Q16611,112991,114372
MNDA,DDX47,"datetime(2015, 2, 9, 0, 0)",P41218,Q9H0S4,100095,108374
KLK6,TSG101,"datetime(2015, 3, 27, 0, 0)",Q92876,Q99816,113471,115385
IFI16,HP1BP3,"datetime(2015, 2, 9, 0, 0)",Q16666,Q5SSJ5,102038,115816
PABPC4,FBXW11,"datetime(2015, 1, 1, 0, 0)",Q13310,Q9UKB1,115410,111849
EZH2,FBXW11,"datetime(2015, 1, 1, 0, 0)",Q15910,Q9UKB1,109421,111849
IFI16,ZCCHC3,"datetime(2015, 2, 9, 0, 0)",Q16666,Q9NUD5,102038,114534
SLC38A1,ATP5E,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,P56381,112297,112328
IFI16,WDR43,"datetime(2015, 2, 9, 0, 0)",Q16666,Q15061,102038,101378
CSNK2A1,SUPT16H,"datetime(2015, 4, 7, 0, 0)",P68400,Q9Y5B9,110721,104393
DTNB,CASK,"datetime(2015, 4, 7, 0, 0)",O60941,O14936,106630,100295
CDKN2A,GNL3,"datetime(2015, 3, 26, 0, 0)",P42771,Q9BVP2,108570,116395
UBE2D1,RNF146,"datetime(2015, 1, 8, 0, 0)",P51668,Q9NTX7,114399,103896
IFI16,LARP4B,"datetime(2015, 2, 9, 0, 0)",Q16666,Q92615,102038,106541
AIM2,NR2F2,"datetime(2015, 2, 9, 0, 0)",O14862,P24468,112084,114858
TBC1D4,BTRC,"datetime(2015, 1, 1, 0, 0)",O60343,Q9Y297,107885,100198
CDK5,CCNI,"datetime(2015, 4, 7, 0, 0)",Q00535,Q14094,100020,105760
AIM2,NCOA5,"datetime(2015, 2, 9, 0, 0)",O14862,Q9HCD5,112084,102798
IFI16,FKBP4,"datetime(2015, 2, 9, 0, 0)",Q16666,Q02790,102038,103803
ERBB2,BAIAP3,"datetime(2015, 3, 27, 0, 0)",P04626,O94812,110434,114888
PHB,CCL5,"datetime(2015, 3, 27, 0, 0)",P35232,P13501,115933,103529
RRAGC,ATP6V1B2,"datetime(2015, 3, 26, 0, 0)",Q9HB90,P21281,111654,110115
ARAF,P4HB,"datetime(2015, 4, 7, 0, 0)",P10398,P07237,105149,111181
MAPK8IP3,RAD51,"datetime(2015, 3, 27, 0, 0)",Q9UPT6,Q06609,107239,108507
PYHIN1,GTPBP4,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q9BZE4,100916,108711
YBX1,CASC3,"datetime(2015, 2, 6, 0, 0)",P67809,O15234,106757,115785
TP73,RUNX2,"datetime(2015, 1, 1, 0, 0)",O15350,Q13950,106706,106991
CDKN2A,WHSC1L1,"datetime(2015, 3, 27, 0, 0)",P42771,Q9BZ95,108570,113903
ECSIT,NFKB1,"datetime(2015, 1, 1, 0, 0)",Q9BQ95,P19838,105803,105528
BTRC,RAPGEF2,"datetime(2015, 1, 1, 0, 0)",Q9Y297,Q9Y4G8,100198,112514
STK11,RHOBTB2,"datetime(2015, 3, 27, 0, 0)",Q15831,Q9BYZ6,102452,107229
BAP1,PTPRJ,"datetime(2015, 3, 27, 0, 0)",Q92560,Q12913,100643,113804
MAPK8,CCT4,"datetime(2015, 4, 7, 0, 0)",P45983,P50991,111093,115294
ESR1,SFPQ,"datetime(2015, 6, 1, 0, 0)",P03372,P23246,102503,114297
MNDA,RPF2,"datetime(2015, 2, 9, 0, 0)",P41218,Q9H7B2,100095,101663
FBXW11,FLCN,"datetime(2015, 1, 1, 0, 0)",Q9UKB1,Q8NFG4,111849,115202
DKK3,AURKA,"datetime(2015, 3, 27, 0, 0)",Q9UBP4,O14965,115578,105171
IRAK1,EMD,"datetime(2015, 4, 7, 0, 0)",P51617,P50402,110648,108819
BLK,GAPDH,"datetime(2015, 4, 7, 0, 0)",P51451,P04406,115130,115266
AIM2,TFAP4,"datetime(2015, 2, 9, 0, 0)",O14862,Q01664,112084,101268
ESR2,KRT15,"datetime(2015, 6, 1, 0, 0)",Q92731,P19012,100229,108164
YBX1,,"datetime(2015, 2, 6, 0, 0)",P67809,B4DZC0,106757,104053
IFI16,DDX54,"datetime(2015, 2, 9, 0, 0)",Q16666,Q8TDD1,102038,114213
IKBKE,CCT6A,"datetime(2015, 4, 7, 0, 0)",Q14164,P40227,101861,106213
IFI16,PNP,"datetime(2015, 2, 9, 0, 0)",Q16666,P00491,102038,101820
BAG4,EPSTI1,"datetime(2015, 3, 27, 0, 0)",O95429,Q96J88,110877,110334
PYHIN1,MKI67,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,P46013,100916,108560
SLC38A9,HACD3,"datetime(2015, 3, 26, 0, 0)",Q8NBW4,Q9P035,107436,111850
STK11,FAIM2,"datetime(2015, 3, 27, 0, 0)",Q15831,Q9BWQ8,102452,107883
ESR1,KRT13,"datetime(2015, 6, 1, 0, 0)",P03372,P13646,102503,109652
SLC38A1,OSTC,"datetime(2015, 3, 26, 0, 0)",Q9H2H9,Q9NRP0,112297,101262
ARAF,USMG5,"datetime(2015, 4, 7, 0, 0)",P10398,Q96IX5,105149,102675
MNDA,CAPRIN1,"datetime(2015, 2, 9, 0, 0)",P41218,Q14444,100095,113309
IL13RA2,CASP8,"datetime(2015, 3, 27, 0, 0)",Q14627,Q14790,101987,100527
GGA3,ITCH,"datetime(2015, 6, 1, 0, 0)",Q9NZ52,Q96J02,103646,109215
PYHIN1,LAMB1,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,P07942,100916,102907
ESR2,KRT24,"datetime(2015, 6, 1, 0, 0)",Q92731,Q2M2I5,100229,107369
CBX5,UBE2A,"datetime(2015, 1, 1, 0, 0)",P45973,P49459,113923,113184
MNDA,PAPD5,"datetime(2015, 2, 9, 0, 0)",P41218,Q8NDF8,100095,115084
IFI16,WDR12,"datetime(2015, 2, 9, 0, 0)",Q16666,Q9GZL7,102038,104956
CCT4,IKBKE,"datetime(2015, 4, 7, 0, 0)",P50991,Q14164,115294,101861
UMPS,PIK3CA,"datetime(2015, 3, 27, 0, 0)",P11172,P42336,113199,106131
PYHIN1,BAZ1A,"datetime(2015, 2, 9, 0, 0)",Q6K0P9,Q9NRL2,100916,116099
APC,CASC3,"datetime(2015, 3, 27, 0, 0)",P25054,O15234,115867,115785
LYPD3,RB1CC1,"datetime(2015, 3, 27, 0, 0)",O95274,Q8TDY2,114237,108235
PICK1,AKT1,"datetime(2015, 3, 27, 0, 0)",Q9NRD5,P31749,114873,112440
